solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg),col162,plx,e_plx
1636148068921376768,Gaia DR3 147940663906992512,147940663906992512,555369187,2016,68.66340786629051,0.016843423,25.016899426525253,0.011545955,11.749232981455727,0.019083869,615.6631,53.73616,-52.56791018,0.023130426,-11.14404638,0.017922658,0.23861109,0.06182542,-0.05007715,0.004563071,-0.27079633,0.006527054,0.023656769,-0.018396165,-0.009514163,0.24239084,301,301,299,2,5.54618,872.4715,0.114990756,18.49042,31,true,1.4796591,,,,,,,,34,16,0.033144847,36,10,0,0.017901877,2.2764478,0,0,1.2360127,,,,,,,,,false,317,1941856.980291183,2081.0496,933.11426,9.966824,35,882702.6424223107,3408.578,258.9651,10.474006,35,1515402.5104033425,4910.4126,308.61002,9.296576,1.2349546,0,0,0,0,0,1.1774302,0.5071821,0.67024803,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,173.85606376186513,-15.0962403,70.72140333,2.9943404430598473,false,false,0,false,false,false,false,false,true,true,false,1.0819808E-13,5.4044394E-13,0.9993886,4986.7305,4924.8833,5086.868,4.279,4.2544,4.3053,-0.5879,-0.6578,-0.4826,85.0586,84.7989,85.3253,0.3617,0.3085,0.4402,0.2878,0.2451,0.3515,0.1549,0.1319,0.1889,MARCS,V1110 Tau,68.66366569,25.01694896,11.7492,-52.568,-11.144,0.0,2000,3.850032100618701E-10,,11.881,0.149
1636148068921376768,Gaia DR3 148116246465275520,148116246465275520,503669937,2016,70.52290010832067,0.2604294,25.382200313497712,0.15627903,6.754921211987163,0.2854022,23.668077,23.129528,3.7984588790088094,0.31593198,-22.81549338,0.22832368,-0.074146934,0.23941949,-0.12264881,0.13820134,-0.25162998,0.054754082,-0.047142778,0.06716938,0.16755134,-0.107823335,307,0,307,0,200.16821,87947.266,2.2500577,3410.4988,31,false,1.2384979,,,,,,,,35,17,0.4416314,35,12,0,0.08100227,177.66356,1,2,16.301352,0.17269792,0.46081895,0.23003408,0.36934355,-63.19233,-0.102178045,-41.76213,32.47553,false,307,74832.32012,252.82715,295.98215,13.502144,32,11678.747867667043,165.80626,70.43611,15.170052,32,103802.42385260836,935.0542,111.0122,12.2073765,1.5431992,0,1,0,1,0,2.962675,1.6679077,1.2947674,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,174.6786145808578,-13.57007008,72.44078993023585,3.122408219136953,false,false,0,false,false,false,true,false,false,true,false,1.0211793E-13,5.1007397E-13,0.9999905,,,,,,,,,,,,,,,,,,,,,,,V999 Tau,70.52288142,25.382301715690005,6.7549,3.798,-22.815,14.9309,2000,3.1435136383790847E-9,,6.972,0.197
1636148068921376768,Gaia DR3 148116177746232192,148116177746232192,945965575,2016,70.53054317804539,2.5206923,25.384148042667086,1.4395192,,,,,,,,,-0.18913212,,,,,,,,,,290,0,272,18,772.65204,3372932.2,19.022717,186275.66,3,false,,,,,,,,,31,16,4.213139,41,41,0,0.29980907,30.269953,43,2,,0.1804629,0.48708928,0.2835477,0.35353345,-79.57466,2.9472125,-41.751957,30.295826,false,291,57991.888602651234,828.00195,70.038345,13.778949,29,8458.670043491296,66.71801,126.78241,15.520287,29,109954.35356623805,448.36877,245.23196,12.144864,2.0418894,0,0,0,0,0,3.3754225,1.7413378,1.6340847,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,174.6815659712583,-13.56349404,72.44790321171595,3.123421663264975,false,false,0,false,false,false,false,false,false,false,false,1.0204125E-13,5.09691E-13,0.99999815,,,,,,,,,,,,,,,,,,,,,,,V1000 Tau,70.53054318,25.38414804,0.0,0.0,0.0,0.0,2000,5.082535703952419E-12,,7.324,0.132
1636148068921376768,Gaia DR3 156900622818205312,156900622818205312,552732206,2016,73.90406302657443,0.016953556,30.298531794590684,0.007586541,6.359827108369882,0.021035094,302.34366,24.594267,4.508531249207048,0.023777131,-24.17749131,0.01428613,-0.1684858,-0.024497833,-0.29065448,0.39866158,0.010002958,0.3153877,-0.43401763,0.33940658,0.39618477,0.12619649,449,449,446,3,-0.9514864,857.3292,0.06648453,7.5218763,31,false,1.4650143,,,,,,,,51,16,0.033961307,52,22,2,0.014988778,167.70485,0,0,0.9673858,,,,,,,,,false,439,1376567.3047155219,842.75397,1633.4154,10.340373,50,604199.6691,1339.6294,451.02002,10.885591,50,1108576.6961220808,1715.8376,646.08484,9.635982,1.2442373,0,0,0,0,0,1.249609,0.5452175,0.7043915,12.327216,2.1536446,1,27,3,10,135.92953,20.212917,0.0,529.9085,41.040985,4500,3.0,-1.5,111,,,,9.335778,0.007770709,21,,VARIABLE,172.67993597837796,-8.161834352,76.02379027234791,7.6368658550685735,false,false,0,false,false,false,true,false,false,true,false,1.03506843E-13,5.1701146E-13,0.999853,,,,,,,,,,,,,,,,,,,,,,,HD 282630,73.90403982,30.298639250250005,6.3598,4.509,-24.177,13.578,2000,3.1888217029658096E-9,,7.061,0.125
1636148068921376768,Gaia DR3 164536250037820160,164536250037820160,446645573,2016,65.49524661321361,0.017776141,28.301691617649134,0.00882642,7.873458697336928,0.01900044,414.38297,27.864468,8.836782471533684,0.026595937,-26.42611944,0.016644321,0.21841988,-0.032707978,0.10723072,-0.2004289,0.12159434,-0.2257576,0.44547674,-0.07635046,-0.103731185,0.012288429,390,390,388,2,-2.0676308,665.9314,0.06901342,6.7061768,31,true,1.5055519,,,,,,,,44,15,0.03688799,46,7,3,0.04988928,172.9179,0,0,0.92538327,,,,,,,,,false,402,5669666.748082212,5340.261,1061.6833,8.803473,45,2742524.9258078644,8559.226,320.41742,9.243166,45,4228384.420448444,10245.412,412.71005,8.182459,1.2295096,0,0,0,0,0,1.0607071,0.4396925,0.6210146,12.760008,2.5402548,1,8,2,7,148.48134,12.913101,0.0,889.8464,17.366919,6000,4.0,0.25,222,,,,7.905295,0.021008864,5,,VARIABLE,169.36601229623437,-15.0323149,68.42715105168215,6.679151995876956,false,false,0,true,true,false,true,false,true,true,false,1.0330237E-13,5.1599014E-13,0.99987334,5768.6514,5765.685,5771.4424,3.9363,3.935,3.9376,-0.2052,-0.2084,-0.2017,125.4926,125.2029,125.7809,0.6328,0.6304,0.6351,0.5216,0.5196,0.5235,0.2815,0.2803,0.2825,MARCS,HD 283572,65.49520201,28.301809067060002,7.8735,8.837,-26.426,14.22,2000,1.1234247334827375E-9,,7.722,0.057
1636148068921376768,Gaia DR3 3017364162103039104,3017364162103039104,366889663,2016,83.82655364,0.019520437,-5.377063208,0.017358184,2.569511892074737,0.030307246,84.7821,2.285687,2.147340552403645,0.025763325,0.7831307292898501,0.022316435,0.0679632,-0.14342768,-0.007923792,-0.15791386,-0.29424918,-0.064713255,-0.4139616,0.18954141,0.32419875,-0.14913443,401,401,399,2,1.137523,2104.9592,0.1997913,54.460453,95,false,,1.333484,0.004942664,-0.12794274,-0.23699263,-0.031436738,-0.08535462,0.13143104,46,20,0.036639,51,28,0,0.0680762,5.1508512,1,0,1.0399878,,,,,,,,,false,348,216087.06633912626,708.607,304.9463,12.350795,39,130643.79040854488,3586.639,36.42513,12.54832,38,299218.4942,3063.2744,97.6793,11.057924,1.9893013,0,0,0,0,0,1.4903955,0.19752502,1.2928705,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,209.00259388417544,-19.37127963,82.99121947542625,-28.66627039,false,false,0,true,true,false,false,false,false,true,false,2.1086653E-10,2.0662641E-8,0.99999946,,,,,,,,,,,,,,,,,,,,,,,V1229 Ori,83.82654406,-5.377066689,2.5695,2.147,0.783,32.93,2000,1.640358277216806E-9,,2.567,0.051
1636148068921376768,Gaia DR3 3017364127743299328,3017364127743299328,75051126,2016,83.82480220579107,0.026492335,-5.379287169,0.023534197,2.484119772088328,0.0410052,60.580605,4.826876,3.9710952913246835,0.03442787,2.7439270645359444,0.030078398,0.10841453,-0.1591459,-0.0685796,-0.124333516,-0.28168297,-0.044034068,-0.40507296,0.17633744,0.31326973,-0.09571559,413,413,410,3,13.362499,5823.7666,0.3000806,152.23512,95,false,,1.3388591,0.006696886,-0.11403661,-0.19948906,0.002278342,-0.08086656,0.111584224,47,21,0.048350822,51,28,0,0.02883465,92.27318,0,0,1.5042489,,,,,,,,,false,378,504456.29792917107,1024.5537,492.36685,11.430308,34,230104.57288297277,2008.5208,114.5642,11.933729,34,608854.2047778219,3047.2026,199.80759,10.2866125,1.6630951,0,1,0,0,0,1.6471167,0.5034208,1.1436958,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,209.00386011915867,-19.37384081,82.98911091685827,-28.66840669,false,false,0,true,true,false,false,false,false,true,false,4.2511952E-11,2.0632072E-9,0.9999996,,,,,,,,,,,,,,,,,,,,,,,MT Ori,83.82478448,-5.379299364,2.4841,3.971,2.744,24.94,2000,5.375015161081284E-10,,2.646,0.041
1636148068921376768,Gaia DR3 3017364127743288704,3017364127743288704,1445708637,2016,83.81572342687424,0.018582992,-5.386075096,0.01793308,2.6110427129298786,0.03139398,83.17017,1.7930034,1.3449391843971354,0.02187856,1.1857486937168826,0.021380486,0.3279247,-0.42513496,-0.2600082,-0.26565507,-0.41997534,-0.090962484,-0.6757575,0.23452641,0.4841426,0.12140445,316,316,310,6,11.4277725,1220.2518,0.13541882,26.499626,31,true,1.4523401,,,,,,,,36,15,0.037176766,41,26,1,0.018276282,142.00053,0,0,1.4954784,,,,,,,,,false,275,2515116.735087247,3346.3235,751.60596,9.685971,8,1176981.2198558622,32833.62,35.84683,10.161618,7,2409989.7042918666,18947.086,127.1958,8.792857,1.4261647,1,1,1,1,0,1.3687611,0.47564697,0.8931141,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,209.00594297086263,-19.38497249,82.97844369734096,-28.6747454,false,false,0,false,false,false,false,false,false,true,false,1.02025186E-13,4.4797321E-10,0.9999998,,,,,,,,,,,,,,,,,,,,,,,* tet01 Ori E,83.81571742,-5.386080366,2.611,1.345,1.186,34.3,2000,1.136613708928543E-9,,2.557,0.051
1636148068921376768,Gaia DR3 3017364132050194688,3017364132050194688,1432973841,2016,83.81594522278877,0.04320648,-5.387314083,0.035196085,2.6426952032105238,0.071785346,36.81385,1.3780824,1.355206682579399,0.058325756,0.2500517675682431,0.047949173,0.31247073,-0.2539147,0.104213074,-0.20897618,-0.12642382,0.021511957,-0.35202968,0.23875172,0.4567753,0.06756954,331,331,329,2,11.540892,6049.9375,0.42398107,201.50705,31,false,1.7449378,,,,,,,,37,17,0.08350341,37,20,6,0.021496752,139.70374,0,0,1.4848971,,,,,,,,,false,316,4.206597382869291E7,19733.54,2131.6995,6.6275396,23,3.0150890393730473E7,34523.426,873.3458,6.6402917,22,2.0174077294487838E7,52456.113,384.58963,6.4859114,1.1963344,1,0,0,0,0,0.15438032,0.012752056,0.14162827,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,209.0072202451316,-19.38533602,82.97862611003963,-28.67599369,false,false,0,true,true,false,false,false,false,true,false,1.5637951E-8,5.491972E-13,0.9992698,,,,,,,,,,,,,,,,,,,,,,,* tet01 Ori A,83.81593917,-5.387315194,2.6427,1.355,0.25,28.3,2000,9.588063131890205E-10,,2.626,0.1
1636148068921376768,Gaia DR3 3209527291055512064,3209527291055512064,997093821,2016,83.83882502140196,0.051028207,-5.203521697,0.04473177,1.9927865329386905,0.07146354,27.88536,4.9736977,2.5281964156382597,0.06795747,-4.283210649,0.05628517,0.32971588,-0.054589335,-0.122778915,-0.16569668,-0.14430855,-0.128816,-0.3457212,0.1718366,0.19661239,0.20153627,445,445,444,1,87.06865,24097.584,0.6167494,593.4785,95,false,,1.4458227,0.012043077,-0.021692898,-0.13999607,0.031167096,-0.15347637,0.13198198,51,21,0.09939941,56,56,0,0.009723934,140.56264,0,0,5.0943246,,,,,,,,,false,442,1190499.2552560647,1256.0361,947.82245,10.498044,48,465846.50203240616,1568.8107,296.94247,11.167935,49,1057893.722542016,2866.8496,369.00916,9.68679,1.279917,0,0,0,0,0,1.4811449,0.66989136,0.81125355,24.476564,2.8003833,1,25,10,16,129.20676,20.519823,0.0,945.18286,42.23613,6000,3.5,0.0,333,112.776146,10.764336,13,9.324175,0.009582681,13,,VARIABLE,208.84448580600542,-19.28180434,83.01473456133657,-28.49352911,false,false,0,true,true,false,true,false,false,true,false,1.0211793E-13,5.1007397E-13,0.9999905,,,,,,,,,,,,,,,,,,,,,,,Brun 656,83.83881374,-5.203502661,1.9928,2.528,-4.283,30.3504,2000,1.3167250761755359E-9,,2.708,0.21
1636148068921376768,Gaia DR3 3209551544732356224,3209551544732356224,23142781,2016,83.69340551,0.12289899,-4.900561268,0.11042499,2.4220776574445058,0.17522053,13.823024,1.8034538,1.6167379941422393,0.15586108,-0.799126886,0.13161908,0.26127815,-0.011466009,-0.13507205,-0.14774045,-0.18606053,-0.098859206,-0.46357396,0.23541635,0.24110094,0.04039044,484,0,483,1,2.2088456,712.7986,0.8187683,5.524853,95,false,,1.1531324,0.032108296,-0.04053739,-0.07128026,0.07152142,-0.15331325,0.17170979,55,22,0.22225048,60,34,0,0.003718126,159.31288,0,0,1.0716445,0.10907654,0.30116454,0.18841034,0.52114266,-167.66376,-20.968355,1.1737142,-43.823315,false,478,853.7035065475905,2.33483,365.63837,18.359098,41,104.25114989795654,11.664833,8.937218,20.29334,52,1425.9898443866857,16.212074,87.9585,16.862604,1.7924736,0,2,0,1,0,3.4307365,1.9342422,1.4964943,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,208.48884315427537,-19.27331298,82.86724661,-28.18382507,false,false,0,false,false,false,false,false,true,false,false,3.7565281E-10,8.7644985E-13,1.0,4259.4404,4220.7495,4295.7734,4.1173,4.1096,4.1262,-0.4958,-0.5503,-0.4275,264.4918,261.2574,267.498,8.6716,8.6162,8.7168,5.3876,5.3458,5.424,3.1033,3.08,3.1231,PHOENIX,V1699 Ori,83.69339829,-4.900557716,2.4221,1.617,-0.799,39.1961,2000,1.2901722929435282E-9,,2.493,0.049
1636148068921376768,Gaia DR3 3209424108758593408,3209424108758593408,1174149200,2016,83.61390902,0.012576426,-5.406194536,0.010897843,2.572673027800726,0.01717193,149.81851,7.346181,-7.290866884,0.016409252,-0.899795374,0.012909703,0.09105702,-0.17053618,-0.21546142,-0.08231988,-0.090421095,-0.042566035,-0.5660278,0.20352471,0.15682706,0.026773162,438,438,430,8,4.423919,1300.7981,0.1074814,18.987028,31,true,1.4051985,,,,,,,,51,21,0.023172515,52,32,0,0.07028381,89.54599,0,0,1.1546913,,,,,,,,,false,431,411953.6481890154,1534.8397,268.40173,11.650246,50,151338.4417020113,2058.8948,73.5047,12.388669,50,385825.0915348869,3863.4224,99.86614,10.7819195,1.3039417,0,0,0,0,0,1.6067495,0.73842335,0.8683262,7.6565027,9.981035,1,25,11,14,65.39128,43.756817,0.0,957.761,162.6276,4250,2.0,-1.5,111,,,,10.405803,0.030340575,13,,VARIABLE,208.92855830291387,-19.57325728,82.74857076283068,-28.68486694,false,false,0,true,true,false,true,false,true,true,false,1.02408255E-13,5.115241E-13,0.9999618,4930.729,4915.2056,4943.788,3.4011,3.3794,3.4178,-0.0121,-0.0332,0.0117,390.005,385.9943,394.6392,1.2444,1.2308,1.2577,0.953,0.9422,0.9637,0.5078,0.5018,0.5137,MARCS,V1961 Ori,83.61394157,-5.406190537,2.5727,-7.291,-0.9,32.0221,2000,1.0513234788495634E-9,,2.533,0.027
1636148068921376768,Gaia DR3 3209531650444835840,3209531650444835840,157478066,2016,83.76792178,0.01004309,-5.136839654,0.009504516,2.5446936099951003,0.013918502,182.82812,7.1778235,0.26342726249481496,0.012617451,7.172987929717448,0.011426897,0.2522542,-0.09403831,-0.2466531,-0.19257669,-0.16943613,-0.16801536,-0.50219303,0.13332406,0.15442386,0.13848153,488,488,483,5,2.984092,1094.2427,0.07737028,9.667628,31,true,1.401482,,,,,,,,55,22,0.018911127,57,34,2,0.010049467,141.74686,0,0,1.0973293,,,,,,,,,false,485,1646194.897772006,2867.0361,574.18005,10.146164,56,595616.121,3336.0676,178.53838,10.901126,56,1536616.4834660948,6920.569,222.03615,9.281482,1.2952492,0,0,0,0,0,1.6196442,0.75496197,0.8646822,16.929571,3.8579898,1,22,6,14,151.15231,32.731762,0.0,945.18286,59.046913,5000,4.5,-0.5,222,,,,8.923248,0.012642194,13,,VARIABLE,208.7475896901796,-19.31450802,82.93821410135912,-28.42347798,false,false,0,true,true,false,true,false,true,true,false,1.0225226E-13,5.1074493E-13,0.99997723,5126.8237,5111.46,5182.927,2.95,2.9355,2.9592,-0.1934,-0.1978,-0.1859,383.6772,380.2567,392.0241,1.5002,1.4875,1.5496,1.1533,1.1428,1.1931,0.6186,0.6128,0.6407,MARCS,V1321 Ori,83.7679206,-5.136871534,2.5447,0.263,7.173,17.6,2000,1.9009928185795917E-9,,2.509,0.044
1636148068921376768,Gaia DR3 3017270879709003520,3017270879709003520,38959732,2016,83.66566593,0.009433872,-5.40711247,0.008422935,2.5693400129263977,0.013846688,185.55629,3.8395061,-3.735560309,0.012455517,-0.88735384,0.010327549,-0.023114238,-0.13315319,-0.12212265,0.07191126,-0.041351184,0.10337969,-0.3645929,0.21382935,0.041507784,-0.13704436,427,427,421,6,-0.27044258,758.6053,0.067318924,7.4682918,31,true,1.4082941,,,,,,,,49,20,0.017819235,53,30,1,0.006577346,33.379684,0,0,0.9898401,,,,,,,,,false,425,880385.5321338949,815.21783,1079.939,10.825685,51,323392.0569328376,1054.8475,306.57706,11.5642185,50,803060.6730336684,2063.465,389.18063,9.986025,1.2794994,0,1,0,0,0,1.5781937,0.738534,0.8396597,20.256544,3.7337434,1,21,6,12,95.67954,33.35073,0.0,957.761,52.529068,4250,2.0,-1.0,111,,,,9.620302,0.008743516,12,,VARIABLE,208.95416566040018,-19.52772123,82.80718006098235,-28.68837192,false,false,0,false,false,false,true,false,false,true,false,1.02786527E-13,5.134136E-13,0.9999243,,,,,,,,,,,,,,,,,,,,,,,Brun 334,83.66568261,-5.407108526,2.5693,-3.736,-0.887,20.3025,2000,2.4970429894230214E-9,,2.591,0.046
1636148068921376768,Gaia DR3 3017294622299833216,3017294622299833216,601736651,2016,84.06262132442136,0.03790758,-5.647921367,0.031409007,2.658460503335809,0.053727183,49.480736,1.2145636,1.2053634987117776,0.051267717,-0.149209449,0.039330557,0.18875419,-0.1785885,-0.11335171,-0.09516596,-0.039099615,-0.021295436,-0.3605806,0.17745242,0.16608678,0.026991664,443,443,443,0,0.7312574,9814.3,0.45614123,291.60574,31,false,1.835128,,,,,,,,50,20,0.07162122,50,29,9,0.023579245,3.740379,0,0,1.0240412,,,,,,,,,false,434,4.6448992381024025E7,14574.325,3187.0425,6.519926,46,3.726634755990022E7,31357.732,1188.4261,6.41025,42,1.6613206181330303E7,13098.345,1268.344,6.696762,1.1599725,0,1,0,9,0,-0.2865119,-0.109675884,-0.17683601,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,209.37114670213182,-19.2839546,83.24427150368275,-28.94807017,false,false,0,true,true,false,false,false,true,true,false,1.02199086E-13,5.104793E-13,0.99999964,16898.402,16665.633,16996.035,3.9034,3.8822,3.9271,0.595,0.5581,0.7043,455.4786,443.5215,467.6577,4.0E-4,0.0,0.0011,4.0E-4,0.0,0.0011,2.0E-4,0.0,6.0E-4,A,HD 37150,84.06261594,-5.647920704,2.6585,1.205,-0.149,60.7311,2000,1.877300370119374E-9,,2.536,0.046
1636148068921376768,Gaia DR3 3209634905754969856,3209634905754969856,516053360,2016,83.84111801341672,0.04265653,-4.494166531,0.034868356,2.7835225490709585,0.06771224,41.108116,2.143934,1.477035371124452,0.057986893,1.5539690886509607,0.04370997,0.3598129,-0.16363694,0.056860786,-0.2810167,0.033664826,-0.16313373,-0.33242726,0.01310941,0.11676893,0.06415609,543,543,540,3,10.489832,18801.492,0.53227925,465.11246,31,false,1.8269751,,,,,,,,61,19,0.080698885,62,36,21,0.032585017,178.5669,78,0,1.3365704,,,,,,,,,true,535,4.4388125464158304E7,25295.01,1754.8175,6.5692,59,3.571454400555374E7,31505.975,1133.5801,6.4564295,56,1.7166140469410043E7,18188.797,943.77545,6.661214,1.1913251,0,7,0,44,0,-0.2047844,-0.11277056,-0.092013836,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,208.1770032472581,-18.95706392,83.05626224610832,-27.78511608,false,false,0,true,true,false,true,false,true,true,false,1.02235535E-13,5.106614E-13,0.9999996,17486.176,17116.111,18558.006,4.043,3.9638,4.1824,0.6098,-0.1178,0.7686,376.15,318.5601,412.3304,0.1595,0.1535,0.1694,0.1601,0.1541,0.1701,0.0863,0.083,0.0917,A,V1046 Ori,83.84111143,-4.494173438,2.7835,1.477,1.554,29.5,2000,2.0715817598038012E-10,,2.643,0.075
1636148068921376768,Gaia DR3 3209527943889688320,3209527943889688320,614740591,2016,83.91990045005876,0.06823358,-5.15042926,0.06256426,2.753719689160924,0.099580124,27.653305,2.060637,2.059244943801467,0.09167423,0.075729443,0.08144456,0.14670397,0.03380101,-0.10051195,-0.06586334,-0.12529463,-0.060516946,-0.30087477,0.23863816,0.023006579,-0.020972457,430,0,430,0,143.69847,31265.63,0.8734389,620.0286,31,false,1.2775189,,,,,,,,50,20,0.12859032,54,29,0,0.002764527,58.700893,0,0,8.871156,0.11131341,0.22536032,0.08304399,0.6636723,176.01082,-28.515966,5.055794,44.907066,false,424,70570.99332899333,90.565384,779.227,13.565802,51,14367.494100985463,74.29183,193.39265,14.945089,53,88107.71813432472,295.15408,298.5143,12.385361,1.4520868,0,0,0,1,0,2.5597286,1.3792877,1.1804409,7.912869,24.10391,1,26,4,17,26.774078,47.732788,0.0,772.14044,112.889755,4000,3.0,0.0,333,,,,11.830621,0.017757459,22,,VARIABLE,208.83312996696918,-19.18576501,83.10939329277645,-28.4443941,false,false,0,true,true,false,true,false,false,true,false,1.0204325E-13,5.097009E-13,0.999998,,,,,,,,,,,,,,,,,,,,,,,V363 Ori,83.91989126,-5.150429597,2.7537,2.059,0.076,36.4437,2000,1.639807372434182E-9,,2.575,0.389
1636148068921376768,Gaia DR3 3209578899381500928,3209578899381500928,1141021922,2016,83.80191500590026,0.18913351,-4.740537982,0.16212137,2.3909052309929617,0.27721795,8.62464,2.5444636,1.8505034487066436,0.24635866,-1.746405488,0.19696791,0.3558257,-0.069668844,-0.10034899,-0.17707849,-0.21502441,-0.1567425,-0.3499879,0.27711067,0.13389684,0.122847535,504,0,504,0,276.5887,147667.31,2.457538,4477.7,31,false,1.3151786,,,,,,,,58,22,0.35575166,59,33,0,0.04977818,155.553,0,0,17.874786,0.20441309,0.36225444,0.13557649,0.5657544,171.08551,-26.914574,12.345671,-43.00578,false,491,56684.76332936136,132.50824,427.78293,13.803701,57,14612.877797258432,111.45866,131.10582,14.9267025,56,67119.57794,347.50156,193.149,12.680773,1.441877,0,1,0,1,0,2.2459297,1.1230011,1.1229286,23.802557,4.1172237,2,32,4,16,21.405415,,,910.1964,,5500,4.5,0.0,0,,,,12.1401,0.019519476,30,,VARIABLE,208.3900867730284,-19.1041994,82.99858995,-28.02930523,false,false,0,true,true,false,true,false,false,true,false,1.0252929E-13,5.121287E-13,0.9999498,7177.658,6934.8037,7251.456,2.1007,2.0398,2.1192,-0.834,-0.8831,-0.7857,6427.7007,6290.2363,6814.393,4.4952,4.3585,4.5401,3.4904,3.362,3.5303,1.9553,1.8797,1.9791,MARCS,V1727 Ori,83.80190675,-4.740530221,2.3909,1.851,-1.746,29.12,2000,2.849820680755437E-9,,2.312,0.207
